provider_code,provider_name,category,game_symbol,game_name,localized_title,game_image,launch_enable,under_maintenance
1,Pragmatic Play,Slot,vs10bbrttr,Big Bass Return to the Races,Big Bass Return to the Races,https://bo-prd-v2.meganodes.net/img/games/p1/vs10bbrttr.jpg,True,False
1,Pragmatic Play,Slot,vs12bgrbspl,Bigger Bass Splash,Bigger Bass Splash,https://bo-prd-v2.meganodes.net/img/games/p1/vs12bgrbspl.jpg,True,False
1,Pragmatic Play,Slot,vswayssavlgnd,Savannah Legend,Savannah Legend,https://bo-prd-v2.meganodes.net/img/games/p1/vswayssavlgnd.jpg,True,False
1,Pragmatic Play,Slot,vswaystonypzz,Peppe’s Pepperoni Pizza Plaza,Peppe’s Pepperoni Pizza Plaza,https://bo-prd-v2.meganodes.net/img/games/p1/vswaystonypzz.jpg,True,False
1,Pragmatic Play,Slot,vsways5lions2,5 Lions Megaways™ 2,5 Lions Megaways™ 2,https://bo-prd-v2.meganodes.net/img/games/p1/vsways5lions2.jpg,True,False
1,Pragmatic Play,Slot,vs10booklight,John Hunter and Galileo's Secrets,John Hunter and Galileo's Secrets,https://bo-prd-v2.meganodes.net/img/games/p1/vs10booklight.jpg,True,False
1,Pragmatic Play,Slot,vswaysmodfr,Ancient Island Megaways™,Ancient Island Megaways™,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysmodfr.jpg,True,False
1,Pragmatic Play,Slot,vswaysbufstamp,Wild Wildebeest Wins,Wild Wildebeest Wins,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysbufstamp.jpg,True,False
1,Pragmatic Play,Slot,vs20irishcrown,Irish Crown,Irish Crown,https://bo-prd-v2.meganodes.net/img/games/p1/vs20irishcrown.jpg,True,False
1,Pragmatic Play,Slot,vswayspearls,Wild Wild Pearls,Wild Wild Pearls,https://bo-prd-v2.meganodes.net/img/games/p1/vswayspearls.jpg,True,False
1,Pragmatic Play,Slot,vs10fireice,Escape the Pyramid - Fire & Ice,Escape the Pyramid - Fire & Ice,https://bo-prd-v2.meganodes.net/img/games/p1/vs10fireice.jpg,True,False
1,Pragmatic Play,Slot,vswaysaztec,Aztec Gems Megaways™,Aztec Gems Megaways™,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysaztec.jpg,True,False
1,Pragmatic Play,Slot,vs10fdsnake,Floating Dragon – Year of the Snake,Floating Dragon – Year of the Snake,https://bo-prd-v2.meganodes.net/img/games/p1/vs10fdsnake.jpg,True,False
1,Pragmatic Play,Slot,vs10fonzofff,Fonzo’s Feline Fortunes,Fonzo’s Feline Fortunes,https://bo-prd-v2.meganodes.net/img/games/p1/vs10fonzofff.jpg,True,False
1,Pragmatic Play,Slot,vs20plsmcannon,Aztec Smash,Aztec Smash,https://bo-prd-v2.meganodes.net/img/games/p1/vs20plsmcannon.jpg,True,False
1,Pragmatic Play,Slot,vswaysbrickhos,Brick House Bonanza,Brick House Bonanza,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysbrickhos.jpg,True,False
1,Pragmatic Play,Slot,vs20minerush,Mining Rush,Mining Rush,https://bo-prd-v2.meganodes.net/img/games/p1/vs20minerush.jpg,True,False
1,Pragmatic Play,Slot,vs10dkinghp,Dragon King Hot Pots,Dragon King Hot Pots,https://bo-prd-v2.meganodes.net/img/games/p1/vs10dkinghp.jpg,True,False
1,Pragmatic Play,Slot,vs50fatfrogs,Tiny Toads,Tiny Toads,https://bo-prd-v2.meganodes.net/img/games/p1/vs50fatfrogs.jpg,True,False
1,Pragmatic Play,Slot,vswaysbblitz,Money Stacks Megaways™,Money Stacks Megaways™,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysbblitz.jpg,True,False
1,Pragmatic Play,Slot,vs5bb3reeler,Big Bass Bonanza 3 Reeler,Big Bass Bonanza 3 Reeler,https://bo-prd-v2.meganodes.net/img/games/p1/vs5bb3reeler.jpg,True,False
1,Pragmatic Play,Slot,vs20sugardice,Sugar Rush Dice,Sugar Rush Dice,https://bo-prd-v2.meganodes.net/img/games/p1/vs20sugardice.jpg,True,False
1,Pragmatic Play,Slot,vs25wgdice,Wolf Gold Dice,Wolf Gold Dice,https://bo-prd-v2.meganodes.net/img/games/p1/vs25wgdice.jpg,True,False
1,Pragmatic Play,Slot,vs25xmasparty,Penguins Christmas Party Time,Penguins Christmas Party Time,https://bo-prd-v2.meganodes.net/img/games/p1/vs25xmasparty.jpg,True,False
1,Pragmatic Play,Slot,vs20msdice,Money Stacks Dice,Money Stacks Dice,https://bo-prd-v2.meganodes.net/img/games/p1/vs20msdice.jpg,True,False
1,Pragmatic Play,Slot,vswaysmfreya,Might of Freya Megaways™,Might of Freya Megaways™,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysmfreya.jpg,True,False
1,Pragmatic Play,Slot,vs20rainbowrsh,Santa's Xmas Rush,Santa's Xmas Rush,https://bo-prd-v2.meganodes.net/img/games/p1/vs20rainbowrsh.jpg,True,False
1,Pragmatic Play,Slot,vs10bbxext,Big Bass Xmas Extreme,Big Bass Xmas Extreme,https://bo-prd-v2.meganodes.net/img/games/p1/vs10bbxext.jpg,True,False
1,Pragmatic Play,Slot,vs20olympxmas,Gates of Olympus Xmas 1000,Gates of Olympus Xmas 1000,https://bo-prd-v2.meganodes.net/img/games/p1/vs20olympxmas.jpg,True,False
1,Pragmatic Play,Slot,vs5himalaw,Himalayan Wild,Himalayan Wild,https://bo-prd-v2.meganodes.net/img/games/p1/vs5himalaw.jpg,True,False
1,Pragmatic Play,Slot,vs25ultwolgol,Wolf Gold Ultimate,Wolf Gold Ultimate,https://bo-prd-v2.meganodes.net/img/games/p1/vs25ultwolgol.jpg,True,False
1,Pragmatic Play,Slot,vs20mkrush,Wukong Rush,Wukong Rush,https://bo-prd-v2.meganodes.net/img/games/p1/vs20mkrush.jpg,True,False
1,Pragmatic Play,Slot,vs20clreacts,Moleionaire,Moleionaire,https://bo-prd-v2.meganodes.net/img/games/p1/vs20clreacts.jpg,True,False
1,Pragmatic Play,Slot,vswaysfreezet,Eternal Empress - Freeze Time,Eternal Empress - Freeze Time,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysfreezet.jpg,True,False
1,Pragmatic Play,Slot,vs10fangfree,Fangtastic Freespins,Fangtastic Freespins,https://bo-prd-v2.meganodes.net/img/games/p1/vs10fangfree.jpg,True,False
1,Pragmatic Play,Slot,vs20fourmc,Candy Corner,Candy Corner,https://bo-prd-v2.meganodes.net/img/games/p1/vs20fourmc.jpg,True,False
1,Pragmatic Play,Slot,vswayssevenc,7 Clovers of Fortune,7 Clovers of Fortune,https://bo-prd-v2.meganodes.net/img/games/p1/vswayssevenc.jpg,True,False
1,Pragmatic Play,Slot,vs10bhallbnza2,Big Bass Halloween 2,Big Bass Halloween 2,https://bo-prd-v2.meganodes.net/img/games/p1/vs10bhallbnza2.jpg,True,False
1,Pragmatic Play,Slot,vswayskrakenmw,Release the Kraken Megaways™,Release the Kraken Megaways™,https://bo-prd-v2.meganodes.net/img/games/p1/vswayskrakenmw.jpg,True,False
1,Pragmatic Play,Slot,vs25checaishen,Chests of Cai Shen,Chests of Cai Shen,https://bo-prd-v2.meganodes.net/img/games/p1/vs25checaishen.jpg,True,False
1,Pragmatic Play,Slot,vswayswbounty,Vampy Party,Vampy Party,https://bo-prd-v2.meganodes.net/img/games/p1/vswayswbounty.jpg,True,False
1,Pragmatic Play,Slot,vs40wildrun,Fortune Hit'n Roll,Fortune Hit'n Roll,https://bo-prd-v2.meganodes.net/img/games/p1/vs40wildrun.jpg,True,False
1,Pragmatic Play,Slot,vs20dhcluster2,The Dog House - Muttley Crew,The Dog House - Muttley Crew,https://bo-prd-v2.meganodes.net/img/games/p1/vs20dhcluster2.jpg,True,False
1,Pragmatic Play,Slot,vs20powerwild,Mystery Mice,Mystery Mice,https://bo-prd-v2.meganodes.net/img/games/p1/vs20powerwild.jpg,True,False
1,Pragmatic Play,Slot,vs25badge,Badge Blitz,Badge Blitz,https://bo-prd-v2.meganodes.net/img/games/p1/vs25badge.jpg,True,False
1,Pragmatic Play,Slot,vs20procountx,Wisdom of Athena 1000,Wisdom of Athena 1000,https://bo-prd-v2.meganodes.net/img/games/p1/vs20procountx.jpg,True,False
1,Pragmatic Play,Slot,vswaysanime,Anime Mecha Megaways™,Anime Mecha Megaways™,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysanime.jpg,True,False
1,Pragmatic Play,Slot,vs10noodles,Oodles of Noodles,Oodles of Noodles,https://bo-prd-v2.meganodes.net/img/games/p1/vs10noodles.jpg,True,False
1,Pragmatic Play,Slot,vswayscongcash,Congo Cash XL,Congo Cash XL,https://bo-prd-v2.meganodes.net/img/games/p1/vswayscongcash.jpg,True,False
1,Pragmatic Play,Slot,vs10bbdoubled,Big Bass Vegas Double Down Deluxe,Big Bass Vegas Double Down Deluxe,https://bo-prd-v2.meganodes.net/img/games/p1/vs10bbdoubled.jpg,True,False
1,Pragmatic Play,Slot,vswaysgoldcol,Mustang Gold Megaways™,Mustang Gold Megaways™,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysgoldcol.jpg,True,False
1,Pragmatic Play,Slot,vs15fghtmultlv,Angel vs Sinner,Angel vs Sinner,https://bo-prd-v2.meganodes.net/img/games/p1/vs15fghtmultlv.jpg,True,False
1,Pragmatic Play,Slot,vs20elevclust,Gem Elevator,Gem Elevator,https://bo-prd-v2.meganodes.net/img/games/p1/vs20elevclust.jpg,True,False
1,Pragmatic Play,Slot,vs10dgold88,Dragon Gold 88,Dragon Gold 88,https://bo-prd-v2.meganodes.net/img/games/p1/vs10dgold88.jpg,True,False
1,Pragmatic Play,Slot,vs20trswild3,Aztec Treasure Hunt,Aztec Treasure Hunt,https://bo-prd-v2.meganodes.net/img/games/p1/vs20trswild3.jpg,True,False
1,Pragmatic Play,Slot,vs10hottb7fs,Hot to Burn - 7 Deadly Free Spins,Hot to Burn - 7 Deadly Free Spins,https://bo-prd-v2.meganodes.net/img/games/p1/vs10hottb7fs.jpg,True,False
1,Pragmatic Play,Slot,vs20forgewilds,Forging Wilds,Forging Wilds,https://bo-prd-v2.meganodes.net/img/games/p1/vs20forgewilds.jpg,True,False
1,Pragmatic Play,Slot,vs20jhunter,Jackpot Hunter,Jackpot Hunter,https://bo-prd-v2.meganodes.net/img/games/p1/vs20jhunter.jpg,True,False
1,Pragmatic Play,Slot,vs20mesmult,Yeti Quest,Yeti Quest,https://bo-prd-v2.meganodes.net/img/games/p1/vs20mesmult.jpg,True,False
1,Pragmatic Play,Slot,vswayscashconv,Running Sushi,Running Sushi,https://bo-prd-v2.meganodes.net/img/games/p1/vswayscashconv.jpg,True,False
1,Pragmatic Play,Slot,vs20bblitz,Money Stacks,Money Stacks,https://bo-prd-v2.meganodes.net/img/games/p1/vs20bblitz.jpg,True,False
1,Pragmatic Play,Slot,vs20gembondx,Bow of Artemis,Bow of Artemis,https://bo-prd-v2.meganodes.net/img/games/p1/vs20gembondx.jpg,True,False
1,Pragmatic Play,Live,101,Live Casino Lobby,Live Casino Lobby,https://bo-prd-v2.meganodes.net/img/games/p1/101.jpg,True,False
1,Pragmatic Play,Live,2101,Mega Sic Bac,Mega Sic Bac,https://bo-prd-v2.meganodes.net/img/games/p1/2101.jpg,False,False
1,Pragmatic Play,Live,483,Chinese Speed Baccarat 3,Chinese Speed Baccarat 3,https://bo-prd-v2.meganodes.net/img/games/p1/483.jpg,True,False
1,Pragmatic Play,Live,1001,Dragon Tiger,Dragon Tiger,https://bo-prd-v2.meganodes.net/img/games/p1/1001.jpg,False,False
1,Pragmatic Play,Live,711a,Sic Bo,Sic Bo,https://bo-prd-v2.meganodes.net/img/games/p1/711.jpg,False,False
1,Pragmatic Play,Live,701,Mega Sic Bo,Mega Sic Bo,https://bo-prd-v2.meganodes.net/img/games/p1/701.jpg,False,False
1,Pragmatic Play,Live,476,Korean Speed Baccarat 5,Korean Speed Baccarat 5,https://bo-prd-v2.meganodes.net/img/games/p1/476.jpg,True,False
1,Pragmatic Play,Live,460,Korean Speed Baccarat 4,Korean Speed Baccarat 4,https://bo-prd-v2.meganodes.net/img/games/p1/460.jpg,True,False
1,Pragmatic Play,Live,459,Korean Speed Baccarat 3,Korean Speed Baccarat 3,https://bo-prd-v2.meganodes.net/img/games/p1/459.jpg,True,False
1,Pragmatic Play,Live,490,Japanese Speed Baccarat 3,Japanese Speed Baccarat 3,https://bo-prd-v2.meganodes.net/img/games/p1/490.jpg,True,False
1,Pragmatic Play,Live,489,Japanese Speed Baccarat 2,Japanese Speed Baccarat 2,https://bo-prd-v2.meganodes.net/img/games/p1/489.jpg,True,False
1,Pragmatic Play,Live,488,Japanese Speed Baccarat 1,Japanese Speed Baccarat 1,https://bo-prd-v2.meganodes.net/img/games/p1/488.jpg,True,False
1,Pragmatic Play,Live,479,Vietnamese Speed Baccarat 1,Vietnamese Speed Baccarat 1,https://bo-prd-v2.meganodes.net/img/games/p1/479.jpg,True,False
1,Pragmatic Play,Live,482,Chinese Speed Baccarat 2,Chinese Speed Baccarat 2,https://bo-prd-v2.meganodes.net/img/games/p1/482.jpg,True,False
1,Pragmatic Play,Live,481,Chinese Speed Baccarat 1,Chinese Speed Baccarat 1,https://bo-prd-v2.meganodes.net/img/games/p1/481.jpg,True,False
1,Pragmatic Play,Live,450,Indonesian Speed Baccarat 1,Indonesian Speed Baccarat 1,https://bo-prd-v2.meganodes.net/img/games/p1/450.jpg,True,False
1,Pragmatic Play,Live,451,Thai Speed Baccarat 1,Thai Speed Baccarat 1,https://bo-prd-v2.meganodes.net/img/games/p1/451.jpg,True,False
1,Pragmatic Play,Live,412,Speed Baccarat 3,Speed Baccarat 3,https://bo-prd-v2.meganodes.net/img/games/p1/412.jpg,True,False
1,Pragmatic Play,Live,402,Speed Baccarat 1,Speed Baccarat 1,https://bo-prd-v2.meganodes.net/img/games/p1/402.jpg,True,False
1,Pragmatic Play,Live,413,Baccarat 6,Baccarat 6,https://bo-prd-v2.meganodes.net/img/games/p1/413.jpg,True,False
1,Pragmatic Play,Live,411,Baccarat 5,Baccarat 5,https://bo-prd-v2.meganodes.net/img/games/p1/411.jpg,True,False
1,Pragmatic Play,Live,442,Mega Baccarat,Mega Baccarat,https://bo-prd-v2.meganodes.net/img/games/p1/442.jpg,True,False
1,Pragmatic Play,Live,438f,Speed Baccarat 13,Speed Baccarat 13,https://bo-prd-v2.meganodes.net/img/games/p1/438.jpg,True,False
1,Pragmatic Play,Live,403,Speed Baccarat 2,Speed Baccarat 2,https://bo-prd-v2.meganodes.net/img/games/p1/403.jpg,True,False
1,Pragmatic Play,Live,401,Baccarat 1,Baccarat 1,https://bo-prd-v2.meganodes.net/img/games/p1/401.jpg,True,False
1,Pragmatic Play,Live,424f,Speed Baccarat 11,Speed Baccarat 11,https://bo-prd-v2.meganodes.net/img/games/p1/424.jpg,True,False
1,Pragmatic Play,Live,422f,Baccarat 3,Baccarat 3,https://bo-prd-v2.meganodes.net/img/games/p1/422.jpg,True,False
1,Pragmatic Play,Live,421f,Speed Baccarat 12,Speed Baccarat 12,https://bo-prd-v2.meganodes.net/img/games/p1/421.jpg,True,False
1,Pragmatic Play,Live,436,Baccarat 9,Baccarat 9,https://bo-prd-v2.meganodes.net/img/games/p1/436.jpg,True,False
1,Pragmatic Play,Live,435,Speed Baccarat 16,Speed Baccarat 16,https://bo-prd-v2.meganodes.net/img/games/p1/435.jpg,True,False
1,Pragmatic Play,Live,434,Fortune 6 Baccarat,Fortune 6 Baccarat,https://bo-prd-v2.meganodes.net/img/games/p1/434.jpg,True,False
1,Pragmatic Play,Live,433,Super 8 Baccarat,Super 8 Baccarat,https://bo-prd-v2.meganodes.net/img/games/p1/433.jpg,True,False
1,Pragmatic Play,Live,432,Speed Baccarat 8,Speed Baccarat 8,https://bo-prd-v2.meganodes.net/img/games/p1/432.jpg,True,False
1,Pragmatic Play,Live,431,Speed Baccarat 7,Speed Baccarat 7,https://bo-prd-v2.meganodes.net/img/games/p1/431.jpg,True,False
1,Pragmatic Play,Live,430,Speed Baccarat 9,Speed Baccarat 9,https://bo-prd-v2.meganodes.net/img/games/p1/430.jpg,True,False
1,Pragmatic Play,Live,428,Speed Baccarat 10,Speed Baccarat 10,https://bo-prd-v2.meganodes.net/img/games/p1/428.jpg,True,False
1,Pragmatic Play,Live,427b,Speed Baccarat 15,Speed Baccarat 15,https://bo-prd-v2.meganodes.net/img/games/p1/427.jpg,True,False
1,Pragmatic Play,Live,426b,Baccarat 8,Baccarat 8,https://bo-prd-v2.meganodes.net/img/games/p1/426.jpg,True,False
1,Pragmatic Play,Live,425,Baccarat 7,Baccarat 7,https://bo-prd-v2.meganodes.net/img/games/p1/425.jpg,True,False
1,Pragmatic Play,Live,439,Speed Baccarat 17,Speed Baccarat 17,https://bo-prd-v2.meganodes.net/img/games/p1/439.jpg,True,False
1,Pragmatic Play,Live,491,Punto Banco Italia Tricolore,Punto Banco Italia Tricolore,https://bo-prd-v2.meganodes.net/img/games/p1/491.jpg,True,False
1,Pragmatic Play,Live,449,Korean Speed Baccarat 2,Korean Speed Baccarat 2,https://bo-prd-v2.meganodes.net/img/games/p1/449.jpg,True,False
1,Pragmatic Play,Live,441,Korean Speed Baccarat 1,Korean Speed Baccarat 1,https://bo-prd-v2.meganodes.net/img/games/p1/441.jpg,True,False
1,Pragmatic Play,Live,405,Speed Baccarat 14,Speed Baccarat 14,https://bo-prd-v2.meganodes.net/img/games/p1/405.jpg,True,False
1,Pragmatic Play,Live,404,Baccarat 2,Baccarat 2,https://bo-prd-v2.meganodes.net/img/games/p1/404.jpg,True,False
1,Pragmatic Play,Live,414,Speed Baccarat 5,Speed Baccarat 5,https://bo-prd-v2.meganodes.net/img/games/p1/414.jpg,True,False
1,Pragmatic Play,Live,415,Speed Baccarat 6,Speed Baccarat 6,https://bo-prd-v2.meganodes.net/img/games/p1/415.jpg,True,False
1,Pragmatic Play,Live,206,Roulette Macao,Roulette Macao,https://bo-prd-v2.meganodes.net/img/games/p1/206.jpg,True,False
1,Pragmatic Play,Live,262,Vietnamese Roulette,Vietnamese Roulette,https://bo-prd-v2.meganodes.net/img/games/p1/262.jpg,True,False
1,Pragmatic Play,Live,223,Italian Roulette,Italian Roulette,https://bo-prd-v2.meganodes.net/img/games/p1/223.jpg,True,False
1,Pragmatic Play,Live,221,Russian Roulette,Russian Roulette,https://bo-prd-v2.meganodes.net/img/games/p1/221.jpg,True,False
1,Pragmatic Play,Live,222,German Roulette,German Roulette,https://bo-prd-v2.meganodes.net/img/games/p1/222.jpg,True,False
1,Pragmatic Play,Live,234,Spanish Roulette,Spanish Roulette,https://bo-prd-v2.meganodes.net/img/games/p1/234.jpg,True,False
1,Pragmatic Play,Live,233,Romanian Roulette,Romanian Roulette,https://bo-prd-v2.meganodes.net/img/games/p1/233.jpg,True,False
1,Pragmatic Play,Live,229,Roulette Indian,Roulette Indian,https://bo-prd-v2.meganodes.net/img/games/p1/229.jpg,True,False
1,Pragmatic Play,Live,205,Speed Roulette 2,Speed Roulette 2,https://bo-prd-v2.meganodes.net/img/games/p1/205.jpg,True,False
1,Pragmatic Play,Live,224,Turkish Roulette,Turkish Roulette,https://bo-prd-v2.meganodes.net/img/games/p1/224.jpg,True,False
1,Pragmatic Play,Live,545,VIP Roulette - The Club,VIP Roulette - The Club,https://bo-prd-v2.meganodes.net/img/games/p1/545.jpg,True,False
1,Pragmatic Play,Live,227,Roulette Azure,Roulette Azure,https://bo-prd-v2.meganodes.net/img/games/p1/227.jpg,True,True
1,Pragmatic Play,Live,203,Speed Roulette 1,Speed Roulette 1,https://bo-prd-v2.meganodes.net/img/games/p1/203.jpg,True,False
1,Pragmatic Play,Live,230a20,Roulette Ruby,Roulette Ruby,https://bo-prd-v2.meganodes.net/img/games/p1/230.jpg,True,False
1,Pragmatic Play,Live,226,Speed Auto Roulette,Speed Auto Roulette,https://bo-prd-v2.meganodes.net/img/games/p1/226.jpg,True,False
1,Pragmatic Play,Live,201,Roulette Green,Roulette Green,https://bo-prd-v2.meganodes.net/img/games/p1/201.jpg,True,False
1,Pragmatic Play,Live,225,Auto Roulette,Auto Roulette,https://bo-prd-v2.meganodes.net/img/games/p1/225.jpg,True,False
1,Pragmatic Play,Live,213,Korean Roulette,Korean Roulette,https://bo-prd-v2.meganodes.net/img/games/p1/213.jpg,True,False
1,Pragmatic Play,Slot,vswaysmegwghts,Sumo Supreme Megaways™,Sumo Supreme Megaways™,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysmegwghts.jpg,True,False
1,Pragmatic Play,Slot,vs10jokerhot,Joker's Jewels Hot,Joker's Jewels Hot,https://bo-prd-v2.meganodes.net/img/games/p1/vs10jokerhot.jpg,True,False
1,Pragmatic Play,Slot,vs10dyndigd,Dynamic Diggin Doug,Dynamic Diggin Doug,https://bo-prd-v2.meganodes.net/img/games/p1/vs10dyndigd.jpg,True,False
1,Pragmatic Play,Slot,vs5magicdoor,6 Jokers,6 Jokers,https://bo-prd-v2.meganodes.net/img/games/p1/vs5magicdoor.jpg,True,False
1,Pragmatic Play,Slot,vs5hotbmult,Hot to Burn Multiplier,Hot to Burn Multiplier,https://bo-prd-v2.meganodes.net/img/games/p1/vs5hotbmult.jpg,True,False
1,Pragmatic Play,Slot,vs12scode,Samurai Code,Samurai Code,https://bo-prd-v2.meganodes.net/img/games/p1/vs12scode.jpg,True,False
1,Pragmatic Play,Slot,vs20crankit,Crank it Up,Crank it Up,https://bo-prd-v2.meganodes.net/img/games/p1/vs20crankit.jpg,True,False
1,Pragmatic Play,Slot,vs20clustcol,Sweet Kingdom,Sweet Kingdom,https://bo-prd-v2.meganodes.net/img/games/p1/vs20clustcol.jpg,True,False
1,Pragmatic Play,Slot,vs20midas2,Hand of Midas 2,Hand of Midas 2,https://bo-prd-v2.meganodes.net/img/games/p1/vs20midas2.jpg,True,False
1,Pragmatic Play,Slot,vs10bbfmission,Big Bass Mission Fishin’,Big Bass Mission Fishin’,https://bo-prd-v2.meganodes.net/img/games/p1/vs10bbfmission.jpg,True,False
1,Pragmatic Play,Slot,vs20medusast,Medusa’s Stone,Medusa’s Stone,https://bo-prd-v2.meganodes.net/img/games/p1/vs20medusast.jpg,True,False
1,Pragmatic Play,Slot,vs10bbbrlact,Big Bass Bonanza – Reel Action,Big Bass Bonanza – Reel Action,https://bo-prd-v2.meganodes.net/img/games/p1/vs10bbbrlact.jpg,True,False
1,Pragmatic Play,Slot,vs20devilic,Devilicious,Devilicious,https://bo-prd-v2.meganodes.net/img/games/p1/vs20devilic.jpg,True,False
1,Pragmatic Play,Slot,vs25wildies,Wildies,Wildies,https://bo-prd-v2.meganodes.net/img/games/p1/vs25wildies.jpg,True,False
1,Pragmatic Play,Slot,vs20fruitswx,Sweet Bonanza 1000,Sweet Bonanza 1000,https://bo-prd-v2.meganodes.net/img/games/p1/vs20fruitswx.jpg,True,False
1,Pragmatic Play,Slot,vswaysloki,Revenge of Loki Megaways,Revenge of Loki Megaways,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysloki.jpg,True,False
1,Pragmatic Play,Slot,vswaysjapan,Starlight Princess Pachi,Starlight Princess Pachi,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysjapan.jpg,True,False
1,Pragmatic Play,Slot,vs20fortbon,Fruity Treats,Fruity Treats,https://bo-prd-v2.meganodes.net/img/games/p1/vs20fortbon.jpg,True,False
1,Pragmatic Play,Slot,vswayshexhaus,Rise of Pyramids,Rise of Pyramids,https://bo-prd-v2.meganodes.net/img/games/p1/vswayshexhaus.jpg,True,False
1,Pragmatic Play,Slot,vswaysspltsym,Dwarf & Dragon,Dwarf & Dragon,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysspltsym.jpg,True,False
1,Pragmatic Play,Slot,vs10frontrun,Front Runner Odds On,Front Runner Odds On,https://bo-prd-v2.meganodes.net/img/games/p1/vs10frontrun.jpg,True,False
1,Pragmatic Play,Slot,vs20heartcleo,Heart of Cleopatra,Heart of Cleopatra,https://bo-prd-v2.meganodes.net/img/games/p1/vs20heartcleo.jpg,True,False
1,Pragmatic Play,Slot,vs20shootstars,Heroic Spins,Heroic Spins,https://bo-prd-v2.meganodes.net/img/games/p1/vs20shootstars.jpg,True,False
1,Pragmatic Play,Slot,vs20lobseafd,Lobster Bob’s Sea Food and Win It,Lobster Bob’s Sea Food and Win It,https://bo-prd-v2.meganodes.net/img/games/p1/vs20lobseafd.jpg,True,False
1,Pragmatic Play,Slot,vs5jjwild,Joker’s Jewels Wild,Joker’s Jewels Wild,https://bo-prd-v2.meganodes.net/img/games/p1/vs5jjwild.jpg,True,False
1,Pragmatic Play,Slot,vs20candybltz2,Candy Blitz Bombs,Candy Blitz Bombs,https://bo-prd-v2.meganodes.net/img/games/p1/vs20candybltz2.jpg,True,False
1,Pragmatic Play,Slot,vswaysmegahays,Barnyard Megahays Megaways™,Barnyard Megahays Megaways™,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysmegahays.jpg,True,False
1,Pragmatic Play,Slot,vs20stickypos,Ice Lobster,Ice Lobster,https://bo-prd-v2.meganodes.net/img/games/p1/vs20stickypos.jpg,True,False
